"","poem1.txt","poem10.txt","poem11.txt","poem12.txt","poem13.txt","poem14.txt","poem15.txt","poem16.txt","poem17.txt","poem18.txt","poem19.txt","poem2.txt","poem20.txt","poem21.txt","poem22.txt","poem23.txt","poem24.txt","poem25.txt","poem26.txt","poem27.txt","poem28.txt","poem29.txt","poem3.txt","poem30.txt","poem31.txt","poem32.txt","poem33.txt","poem34.txt","poem35.txt","poem36.txt","poem37.txt","poem38.txt","poem39.txt","poem4.txt","poem40.txt","poem41.txt","poem42.txt","poem43.txt","poem44.txt","poem45.txt","poem46.txt","poem47.txt","poem48.txt","poem49.txt","poem5.txt","poem50.txt","poem51.txt","poem52.txt","poem53.txt","poem54.txt","poem55.txt","poem56.txt","poem57.txt","poem58.txt","poem59.txt","poem6.txt","poem60.txt","poem61.txt","poem62.txt","poem63.txt","poem64.txt","poem65.txt","poem66.txt","poem67.txt","poem68.txt","poem7.txt","poem8.txt","poem9.txt"
"knew",0.0461781938427495,0.0741304536182108,-0.00795014864402589,-0.112749473838545,-0.007935192070007,0.0988465102080387,0.0155160742279301,0.0278575897684502,0.203408008477356,0.0134097479336811,0.183387461968524,0.341794844501631,0.139815134268121,-0.0397085093046703,0.131383594629346,-0.0141509250054098,0.0701309326439494,0.0965869044839537,0.00224408665650664,0.274275483108636,-0.0160664018153752,0.0912326013692216,-0.0831952789150055,-0.0860537665895813,0.0903384279353842,0.25779737556453,0.166989929709455,-0.0156349787649623,0.0517525787249958,0.0672938028833464,-0.0104825124606975,0.10798130602798,-0.0496976420727214,-0.0213162056008477,0.0256153799260763,0.0128829089150623,0.0346536458331007,-0.0115986556225303,-0.0155631394500734,0.0334958391525517,-0.0771842476200867,0.104606531719114,0.0420083344508127,0.0189706083868011,0.801851467989387,-0.0266522521875641,0.230072244560113,0.0348194030819673,0.0135468650742164,-0.059247634267243,-0.0124169266939242,0.0460902383563102,-0.014934135665045,-0.111164882856443,0.0971048558918343,0.0706736533829344,0.125579915883222,-0.0791313010281956,-0.0349965098968297,0.0777520770319846,0.0756600717139452,0.0769668521955425,0.00190192969999472,0.0720127865141341,-0.129663640364916,-0.0228237601760488,-0.0562251440721703,-0.0166497793976677
"mani",-0.031438493154408,0.0437172818342716,-0.004288770048103,-0.0646175019660171,0.110997921192472,0.120229167972495,-0.0293335997164724,0.0697442906187681,0.385440803202887,0.100588943235392,0.0353456388527892,0.271032675803932,-0.000956968951624661,0.0437090880138269,0.505627079048131,0.0365196931225701,0.0641460363463087,-0.114208759228916,-0.0369124459424255,0.071729740324089,-0.121480827881184,0.128826472220905,0.239678010545169,0.0763545090235671,0.439010902175773,0.0314320864529801,0.287741923408347,0.573756770449909,0.341374175224081,0.0931990509214189,-0.0565874768952216,-0.310828581557431,0.0837892153944565,0.105817910944194,0.0374617794712243,0.027232739194696,0.0247910042168985,-0.0461901906965285,0.0132724007740259,0.119778330405475,0.408084924678112,0.0778545009682066,-0.000961774627029177,-0.0176308068878122,0.100357389497192,-0.0137483349235446,0.448892493913139,0.0276441714523632,0.0345071216964004,-0.0790582818548227,0.156752218475435,0.0398870707773875,0.0822134761438621,0.317325897209896,0.0644997958076346,1.33206698405277,1.38785351953434,0.362774785859916,0.202728667515424,0.119758025063512,-0.180994936382745,0.115461571909463,0.016124364911796,-0.125149212597721,0.237667717084064,-0.0376688917856074,0.142704779916985,0.251548555716665
"new",0.0231056418408746,-0.00966986114214001,0.00947042040976274,-0.0662505927384671,-0.00117229657978509,0.0317924266689215,-0.00687155968543073,0.00223432271870479,0.110558527863971,0.0102053367997612,0.00626792736437935,-0.0193943367929365,0.0162939932041541,-0.0304913294277423,-0.00863249883485067,-0.0267646812524164,-0.00239068625883444,-0.023991837547941,-0.000884036868047903,0.186587775091665,-0.00583080597836826,0.0154574765637868,0.00604297310943184,-0.0249480722068355,0.0492227304992961,0.0710201815855321,0.0517818738164084,-0.00721010127747095,0.00556320238870066,0.0253887299243138,-0.0118244173941665,-0.0767605170434275,-0.0302341836658952,0.00178662120082891,-0.000763171366554744,0.0109361484434331,-0.00368431909968928,-0.011884558151642,-0.00634526119405355,0.00918706920577738,0.00510320554347284,0.00744226920650293,0.0236573978873141,-0.0193396812060543,0.0674760981055329,-0.00811811648864864,0.0576154825788733,-0.0019616690756813,-0.000181723941391099,-0.0144823166866638,-0.0126164793631298,0.0130932620544151,-0.00912160865975292,0.0291534831655139,0.0185858955501283,0.0182448697587259,0.147172006240055,-0.0112737023915317,0.0160736884937086,0.00135388184949383,0.0151360740394105,-0.00950650624643008,-0.00263686224725599,0.0281855361837899,-0.00866776883814952,-0.0249017683824949,-0.0080664273829995,0.0082633752873418
"process",0.0116359339066496,0.0154347064918554,0.018238243103815,-0.105124616405332,0.0101995910897942,0.0264540774584461,-0.0122893304993561,0.00591663212903331,0.111912409713465,-0.0106064889533809,0.0302281344589238,-0.00427033661910873,0.0384462291244431,0.0283860763406471,0.0247611187776299,0.0193648440514627,0.0166064468850104,-0.0525421991572757,0.0114130917744109,0.169387228780954,-0.0182713761099656,0.0199850976319062,0.0044955348182281,-0.0218145182988115,0.0371676090452678,0.069019042686681,0.028409131454102,-0.0195532300474806,0.0207097785409318,0.00427740339640997,-0.0143929212421693,-0.0625472683226627,-0.0137596015620559,0.00678578640858635,0.0137117253695783,0.0117372476408862,0.00469613701745041,-0.0118396803550569,0.00179595670608269,0.00417498012086328,0.00967950012012754,0.00946820555810593,0.0310248604446328,-0.0248317240082009,0.117358369225533,-0.00799554149092991,0.102780243939131,0.0719023619112389,0.0292139368005845,-0.0178520019971838,0.0680564915545348,0.0229091526878084,-0.00565337556314662,0.0171643411389383,0.0216911225340332,0.0532138050179149,0.163452406185397,-0.00922953896474272,0.0251691978686816,0.043737641141026,0.0793822818215771,-0.00824804508813363,0.00134819593784184,0.00191073071224148,-0.0405697313752417,-0.0387784286562517,-0.00431133135465317,0.0121054653948203
"rate",0.0231056418408746,-0.00966986114214001,0.00947042040976274,-0.0662505927384671,-0.00117229657978509,0.0317924266689215,-0.00687155968543073,0.00223432271870479,0.110558527863971,0.0102053367997612,0.00626792736437935,-0.0193943367929365,0.0162939932041541,-0.0304913294277423,-0.00863249883485067,-0.0267646812524164,-0.00239068625883444,-0.023991837547941,-0.000884036868047903,0.186587775091665,-0.00583080597836826,0.0154574765637868,0.00604297310943184,-0.0249480722068355,0.0492227304992961,0.0710201815855321,0.0517818738164084,-0.00721010127747095,0.00556320238870066,0.0253887299243138,-0.0118244173941665,-0.0767605170434275,-0.0302341836658952,0.00178662120082891,-0.000763171366554744,0.0109361484434331,-0.00368431909968928,-0.011884558151642,-0.00634526119405355,0.00918706920577738,0.00510320554347284,0.00744226920650293,0.0236573978873141,-0.0193396812060543,0.0674760981055329,-0.00811811648864864,0.0576154825788733,-0.0019616690756813,-0.000181723941391099,-0.0144823166866638,-0.0126164793631298,0.0130932620544151,-0.00912160865975292,0.0291534831655139,0.0185858955501283,0.0182448697587259,0.147172006240055,-0.0112737023915317,0.0160736884937086,0.00135388184949383,0.0151360740394105,-0.00950650624643008,-0.00263686224725599,0.0281855361837899,-0.00866776883814952,-0.0249017683824949,-0.0080664273829995,0.0082633752873418
"road",-0.018892059850361,0.00951726066383864,-0.0193936708246991,-0.225892937503161,0.0357977491865814,0.102154841109015,-0.000564335967417098,0.0215756985840953,0.296895928557305,-0.00052738879947647,0.0188888122373204,-0.0633121366902253,0.110869473411889,0.0470348975704338,0.0564640750295034,0.0650054581384297,0.116894880216421,0.014734150386597,-0.00463258227955451,0.192127952290497,0.0611114409572902,0.14346245674134,0.233998025165036,0.0547793404811099,0.122600003759533,-0.0177100135189586,0.78341473254568,0.10826474086305,-0.0722854693970863,0.0207303870201693,-0.0455583031047959,-0.150757959415775,0.0913965325154401,0.0426489867547691,-0.0456355354482224,0.0531616839740561,0.19093205987089,-0.011748755376736,0.0128290429849403,0.0577410001860779,0.151980920131152,0.13322169921808,0.0695751949651791,-0.00850013067582208,0.0476228603395125,0.0332400829799455,0.28057988270004,0.140008601494239,-0.0617148051252857,-0.0254655844580251,0.250339894852529,0.0561824181795833,0.0379086620556123,0.059277432763219,0.0854321437765804,-0.0465554590423744,0.902030503730914,0.126539216094984,0.100720985480924,0.0749345103501936,0.0958606783546184,-0.0572594787091784,-0.0177195774227611,-0.174471518034363,-0.145340812156882,-0.0314707717363285,0.120433358562558,0.193546948760742
"sought",0.0231056418408746,-0.00966986114214001,0.00947042040976274,-0.0662505927384671,-0.00117229657978509,0.0317924266689215,-0.00687155968543073,0.00223432271870479,0.110558527863971,0.0102053367997612,0.00626792736437935,-0.0193943367929365,0.0162939932041541,-0.0304913294277423,-0.00863249883485067,-0.0267646812524164,-0.00239068625883444,-0.023991837547941,-0.000884036868047903,0.186587775091665,-0.00583080597836826,0.0154574765637868,0.00604297310943184,-0.0249480722068355,0.0492227304992961,0.0710201815855321,0.0517818738164084,-0.00721010127747095,0.00556320238870066,0.0253887299243138,-0.0118244173941665,-0.0767605170434275,-0.0302341836658952,0.00178662120082891,-0.000763171366554744,0.0109361484434331,-0.00368431909968928,-0.011884558151642,-0.00634526119405355,0.00918706920577738,0.00510320554347284,0.00744226920650293,0.0236573978873141,-0.0193396812060543,0.0674760981055329,-0.00811811648864864,0.0576154825788733,-0.0019616690756813,-0.000181723941391099,-0.0144823166866638,-0.0126164793631298,0.0130932620544151,-0.00912160865975292,0.0291534831655139,0.0185858955501283,0.0182448697587259,0.147172006240055,-0.0112737023915317,0.0160736884937086,0.00135388184949383,0.0151360740394105,-0.00950650624643008,-0.00263686224725599,0.0281855361837899,-0.00866776883814952,-0.0249017683824949,-0.0080664273829995,0.0082633752873418
"success",0.0231056418408746,-0.00966986114214001,0.00947042040976274,-0.0662505927384671,-0.00117229657978509,0.0317924266689215,-0.00687155968543073,0.00223432271870479,0.110558527863971,0.0102053367997612,0.00626792736437935,-0.0193943367929365,0.0162939932041541,-0.0304913294277423,-0.00863249883485067,-0.0267646812524164,-0.00239068625883444,-0.023991837547941,-0.000884036868047903,0.186587775091665,-0.00583080597836826,0.0154574765637868,0.00604297310943184,-0.0249480722068355,0.0492227304992961,0.0710201815855321,0.0517818738164084,-0.00721010127747095,0.00556320238870066,0.0253887299243138,-0.0118244173941665,-0.0767605170434275,-0.0302341836658952,0.00178662120082891,-0.000763171366554744,0.0109361484434331,-0.00368431909968928,-0.011884558151642,-0.00634526119405355,0.00918706920577738,0.00510320554347284,0.00744226920650293,0.0236573978873141,-0.0193396812060543,0.0674760981055329,-0.00811811648864864,0.0576154825788733,-0.0019616690756813,-0.000181723941391099,-0.0144823166866638,-0.0126164793631298,0.0130932620544151,-0.00912160865975292,0.0291534831655139,0.0185858955501283,0.0182448697587259,0.147172006240055,-0.0112737023915317,0.0160736884937086,0.00135388184949383,0.0151360740394105,-0.00950650624643008,-0.00263686224725599,0.0281855361837899,-0.00866776883814952,-0.0249017683824949,-0.0080664273829995,0.0082633752873418
"thicket",0.0758622060925425,-0.0363853957583342,0.152358518612584,-0.054664980860218,-0.0073247120091313,0.0161157209692072,-0.00807755810787039,-0.00574222955172045,0.296383131589081,0.0285780938403073,0.00629870023443516,-0.0708625781116458,0.0743792871036055,-0.0242590142026523,-0.0554438374018233,-0.0473648519579856,-0.0122160273977988,0.0256749016982266,0.00806460717611645,0.882893912854531,0.000150384087736752,0.0140966508365129,0.00124852992163391,-0.0916881003628845,0.182480267286234,0.182767459271327,0.00352175753403827,-0.0949989857993269,-0.0654763901301759,0.307250156611713,0.0412591703871001,-0.158450315330283,-0.0867609519839629,0.011274684221455,0.952785172992628,0.11824363869549,0.0223677558843404,-0.0136267394790081,-0.00194969155663535,-0.00340865641121168,-0.0372129368817332,0.0292767578376555,0.137601569320376,-0.0414173215710903,0.0391522635562968,-0.00676491937898805,0.0914292003151787,0.00256811908876275,0.0156633275182949,-0.0155745856629375,-0.0038208391493221,0.0188694058864676,-0.0175464371567796,-0.0122771376260306,0.0613788680293318,0.0259354769377627,0.147304295425783,-0.0208820022049137,0.0299223151828919,-0.00137176772508372,0.0872261534826947,0.0320053212337533,-0.00280959740952824,0.0209376674499149,0.00565663047750928,-0.0381448347746678,0.00918858948014408,-0.0240313515912233
"ultim",0.0231056418408746,-0.00966986114214001,0.00947042040976274,-0.0662505927384671,-0.00117229657978509,0.0317924266689215,-0.00687155968543073,0.00223432271870479,0.110558527863971,0.0102053367997612,0.00626792736437935,-0.0193943367929365,0.0162939932041541,-0.0304913294277423,-0.00863249883485067,-0.0267646812524164,-0.00239068625883444,-0.023991837547941,-0.000884036868047903,0.186587775091665,-0.00583080597836826,0.0154574765637868,0.00604297310943184,-0.0249480722068355,0.0492227304992961,0.0710201815855321,0.0517818738164084,-0.00721010127747095,0.00556320238870066,0.0253887299243138,-0.0118244173941665,-0.0767605170434275,-0.0302341836658952,0.00178662120082891,-0.000763171366554744,0.0109361484434331,-0.00368431909968928,-0.011884558151642,-0.00634526119405355,0.00918706920577738,0.00510320554347284,0.00744226920650293,0.0236573978873141,-0.0193396812060543,0.0674760981055329,-0.00811811648864864,0.0576154825788733,-0.0019616690756813,-0.000181723941391099,-0.0144823166866638,-0.0126164793631298,0.0130932620544151,-0.00912160865975292,0.0291534831655139,0.0185858955501283,0.0182448697587259,0.147172006240055,-0.0112737023915317,0.0160736884937086,0.00135388184949383,0.0151360740394105,-0.00950650624643008,-0.00263686224725599,0.0281855361837899,-0.00866776883814952,-0.0249017683824949,-0.0080664273829995,0.0082633752873418
"went",0.422471559706271,0.245406908364252,0.131087684205862,-0.143651530436805,0.0873063377469707,0.225865630672419,-0.00566272080356027,0.0607813231127221,0.940957659865155,-0.0664444305291126,0.867090939057776,-0.0874198021591667,0.168638056668274,-0.0546238992199739,0.0895695228369337,-0.111214059257434,0.107994430129172,-0.190547653408721,-0.00972159546484174,1.41193319055574,-0.0383327260073156,0.0890447121671107,0.0628627563971372,-0.0139916328776426,0.819776809981668,0.965410210173391,0.0127251650392368,0.475396175416499,1.04187916600181,0.194651564881098,-0.071369822046249,-0.140828826459791,-0.00896299410025091,-0.00660430954551662,-0.00895451814418646,0.0817743645676855,-0.179379783340946,-0.020365569639336,-0.0270948548553283,0.0752950774811239,0.22893848184716,0.0319050524559195,0.201201772162605,0.00246347913280983,1.15975661296786,0.0137811300225236,1.43980820763815,-0.0304405771110265,-0.0467205303895589,-0.0340331443126139,-0.14065901801416,0.105506157537571,0.051961030593851,-0.0814616220729192,0.241063005229043,0.986617868790444,1.23997347010938,1.5923609959689,0.468555339696826,0.0900671196416682,0.0733376693801869,-0.058965646773863,0.0064460587393747,1.53055746036027,1.81936207630796,-0.169099111172756,-0.0811694206897726,0.0296825929039427
"whither",0.0231056418408746,-0.00966986114214001,0.00947042040976274,-0.0662505927384671,-0.00117229657978509,0.0317924266689215,-0.00687155968543073,0.00223432271870479,0.110558527863971,0.0102053367997612,0.00626792736437935,-0.0193943367929365,0.0162939932041541,-0.0304913294277423,-0.00863249883485067,-0.0267646812524164,-0.00239068625883444,-0.023991837547941,-0.000884036868047903,0.186587775091665,-0.00583080597836826,0.0154574765637868,0.00604297310943184,-0.0249480722068355,0.0492227304992961,0.0710201815855321,0.0517818738164084,-0.00721010127747095,0.00556320238870066,0.0253887299243138,-0.0118244173941665,-0.0767605170434275,-0.0302341836658952,0.00178662120082891,-0.000763171366554744,0.0109361484434331,-0.00368431909968928,-0.011884558151642,-0.00634526119405355,0.00918706920577738,0.00510320554347284,0.00744226920650293,0.0236573978873141,-0.0193396812060543,0.0674760981055329,-0.00811811648864864,0.0576154825788733,-0.0019616690756813,-0.000181723941391099,-0.0144823166866638,-0.0126164793631298,0.0130932620544151,-0.00912160865975292,0.0291534831655139,0.0185858955501283,0.0182448697587259,0.147172006240055,-0.0112737023915317,0.0160736884937086,0.00135388184949383,0.0151360740394105,-0.00950650624643008,-0.00263686224725599,0.0281855361837899,-0.00866776883814952,-0.0249017683824949,-0.0080664273829995,0.0082633752873418
"aros",0.00897765180683489,0.00188182926087503,-0.0744179020290233,-0.0479304313410731,0.0518389459722807,0.0478875413038797,0.0491750321512607,-0.0230705350634093,0.0102053367997616,0.866468174660919,-0.00220675069577965,0.0619025266096574,0.0603549085160379,-0.0130184745315042,0.10277926204184,-0.0479031528031171,-0.015103971570304,-0.027213236201206,-0.000284634210683331,0.0133261046538658,-0.0140186286225531,0.00628442500553342,0.0770402321432468,-0.0432451284436803,-0.0206060936668205,0.0848379166940514,0.00210109796892288,0.118503649513503,-0.0185553899312234,-0.0473581420692906,0.00561364338376649,0.0502999897345634,0.00177810343279916,0.0147675305657401,0.00504665238668056,0.00580487098727975,0.0224304650503801,-0.00338756127707767,-0.0158361561053848,-0.0294922234718985,-0.0310275864223937,0.00339279799029809,0.0898058150141737,-0.00424182012552059,-0.111469111384576,-0.0133236122795861,-0.00685909603273624,-0.031948164448872,0.00330340931931846,-0.0207736473782564,0.0215890076701871,0.0121488412099234,0.0186608601935276,-0.00326171880252644,0.0177079538246347,-0.0179653748434652,-0.0344228312383472,-0.052293297525856,0.0323634473710611,-0.0208118257531421,0.036278736182564,0.0366106601778237,0.000236575897813484,0.0805040123956919,-0.0145187331923408,0.0365195484100975,-0.0183092351001008,0.0110092635064461
"asham",0.00897765180683489,0.00188182926087503,-0.0744179020290233,-0.0479304313410731,0.0518389459722807,0.0478875413038797,0.0491750321512607,-0.0230705350634093,0.0102053367997616,0.866468174660919,-0.00220675069577965,0.0619025266096574,0.0603549085160379,-0.0130184745315042,0.10277926204184,-0.0479031528031171,-0.015103971570304,-0.027213236201206,-0.000284634210683331,0.0133261046538658,-0.0140186286225531,0.00628442500553342,0.0770402321432468,-0.0432451284436803,-0.0206060936668205,0.0848379166940514,0.00210109796892288,0.118503649513503,-0.0185553899312234,-0.0473581420692906,0.00561364338376649,0.0502999897345634,0.00177810343279916,0.0147675305657401,0.00504665238668056,0.00580487098727975,0.0224304650503801,-0.00338756127707767,-0.0158361561053848,-0.0294922234718985,-0.0310275864223937,0.00339279799029809,0.0898058150141737,-0.00424182012552059,-0.111469111384576,-0.0133236122795861,-0.00685909603273624,-0.031948164448872,0.00330340931931846,-0.0207736473782564,0.0215890076701871,0.0121488412099234,0.0186608601935276,-0.00326171880252644,0.0177079538246347,-0.0179653748434652,-0.0344228312383472,-0.052293297525856,0.0323634473710611,-0.0208118257531421,0.036278736182564,0.0366106601778237,0.000236575897813484,0.0805040123956919,-0.0145187331923408,0.0365195484100975,-0.0183092351001008,0.0110092635064461
"began",-0.010760737372438,-0.0390128423652377,0.0562303927236728,0.0745143339762639,0.0447899121796613,-0.0229375329122707,0.0637845754331561,-0.0157019640131322,0.0237696493299088,0.824723675975395,-0.0672970643733402,0.178104273501114,0.0524341617605262,-0.0455877531787425,0.155343945116669,-0.0699193755975075,-0.00532627276960786,-0.126991471059111,0.0074187729817644,0.269699609342583,-0.0110602072562559,-0.0487134985138559,0.120550749587184,0.0019724386965008,-0.0139332435785136,0.0463545409498391,0.105740274272364,0.160727488401924,0.108189294229783,0.294126350808622,0.0617427718344356,0.193307642649562,-0.0329991810616335,-0.0117362686261179,0.08361816216663,-0.0110386090507934,0.0527910142399481,-0.000254280269104995,-0.000185224141843136,-0.0361270498051334,-0.0289113445453582,0.0399009696020654,0.0787797042477397,0.0308349817927894,-0.163632357591744,0.0137354749048752,-0.0194830559200356,-0.113650348662684,-0.0300540080123813,0.0163262607969515,-0.0336363455109798,-0.00798272205432395,0.0729533103240537,-0.0588534792949068,0.0255434849377928,-0.00653476229335347,-0.121228882975396,-0.0596644350029409,0.002121522189863,-0.0444916561290489,0.0700405973324428,0.132106099919847,0.00545105774635988,-0.072401979029195,0.0373631177440122,0.0636462648693453,-0.010988863323638,0.0163620682711029
"behind",0.00897765180683489,0.00188182926087503,-0.0744179020290233,-0.0479304313410731,0.0518389459722807,0.0478875413038797,0.0491750321512607,-0.0230705350634093,0.0102053367997616,0.866468174660919,-0.00220675069577965,0.0619025266096574,0.0603549085160379,-0.0130184745315042,0.10277926204184,-0.0479031528031171,-0.015103971570304,-0.027213236201206,-0.000284634210683331,0.0133261046538658,-0.0140186286225531,0.00628442500553342,0.0770402321432468,-0.0432451284436803,-0.0206060936668205,0.0848379166940514,0.00210109796892288,0.118503649513503,-0.0185553899312234,-0.0473581420692906,0.00561364338376649,0.0502999897345634,0.00177810343279916,0.0147675305657401,0.00504665238668056,0.00580487098727975,0.0224304650503801,-0.00338756127707767,-0.0158361561053848,-0.0294922234718985,-0.0310275864223937,0.00339279799029809,0.0898058150141737,-0.00424182012552059,-0.111469111384576,-0.0133236122795861,-0.00685909603273624,-0.031948164448872,0.00330340931931846,-0.0207736473782564,0.0215890076701871,0.0121488412099234,0.0186608601935276,-0.00326171880252644,0.0177079538246347,-0.0179653748434652,-0.0344228312383472,-0.052293297525856,0.0323634473710611,-0.0208118257531421,0.036278736182564,0.0366106601778237,0.000236575897813484,0.0805040123956919,-0.0145187331923408,0.0365195484100975,-0.0183092351001008,0.0110092635064461
"best",0.0734222750825144,-0.0442730313244552,0.0455607979950952,-0.0449401366862546,0.0415127535425003,0.0492205806358687,0.0618084093396743,-0.027239723364653,0.196793111891427,0.879794279314785,0.0148041277369799,0.0172725320331515,0.102925540735184,-0.00492648743178599,0.0567400266774133,-0.077696144076964,-0.0221187117848362,0.00824694966551006,0.0146478226752517,0.719503337390601,-0.00119211668962185,0.00274077948108822,0.0936701277712551,-0.107736882683782,0.0464439119099142,0.219693339850109,-0.0306145143845602,0.0334180616912275,-0.0761802712144018,0.20471168259261,0.00991732341058262,-0.00951991734513222,-0.0931771261473179,-0.00784046244828136,-0.00482444258718871,0.0239917605050356,0.0629604500835172,-0.00433572929175153,-0.0198714295947795,-0.0414876100996636,-0.0622658895689496,0.023183927672669,0.156205182976671,-0.0172152752663466,-0.143783864999144,-0.0324264503648704,0.000679130744493234,-0.0343238697601397,0.0303505057357661,-0.0260557512506886,0.0501923194121945,0.0152780111162483,0.01448855914295,-0.0386033849986654,0.0672541247063019,-0.00363424772094354,-0.0247703534280389,-0.0422998802927455,0.0368542556193162,-0.0380123720638527,0.101084075214448,0.0644963187085499,0.00355790262978444,0.0564340282929662,0.0108724077045531,-0.00443920209794268,-0.075638074906041,-0.00881917906811137
"blade",0.0359106072273395,0.00752731704350014,-0.297671608116093,-0.191721725364292,0.207355783889123,0.191550165215519,0.196700128605043,-0.0922821402536372,0.0408213471990464,3.46587269864368,-0.00882700278311861,0.24761010643863,0.241419634064151,-0.0520738981260168,0.411117048167359,-0.191612611212468,-0.0604158862812159,-0.108852944804824,-0.00113853684273332,0.0533044186154631,-0.0560745144902124,0.0251377000221337,0.308160928572987,-0.172980513774721,-0.0824243746672819,0.339351666776206,0.00840439187569152,0.474014598054012,-0.0742215597248935,-0.189432568277162,0.022454573535066,0.201199958938253,0.00711241373119663,0.0590701222629604,0.0201866095467222,0.023219483949119,0.0897218602015202,-0.0135502451083107,-0.0633446244215392,-0.117968893887594,-0.124110345689575,0.0135711919611923,0.359223260056695,-0.0169672805020824,-0.445876445538304,-0.0532944491183445,-0.027436384130945,-0.127792657795488,0.0132136372772738,-0.0830945895130257,0.0863560306807484,0.0485953648396936,0.0746434407741102,-0.0130468752101058,0.0708318152985389,-0.0718614993738608,-0.137691324953389,-0.209173190103424,0.129453789484244,-0.0832473030125683,0.145114944730256,0.146442640711295,0.000946303591253935,0.322016049582768,-0.0580749327693632,0.14607819364039,-0.0732369404004032,0.0440370540257844
"eager",0.0202537609724304,-0.00590878868264815,-0.0381115969353859,-0.0615288144649292,0.0868414406869616,0.0635515553485435,0.0526219428151588,-0.0197967588427368,0.00945155114383582,0.879934308360032,0.0389135873191922,0.0618344473622518,0.109595969654722,-0.0217828337307513,0.12901030453601,-0.0460801924990776,-0.00159502581194191,0.0817578727129121,0.00596391902053211,0.0498988203947066,0.00319547436301764,0.0336231282986227,0.0801499052496522,-0.0665858770969249,-0.00634151338056805,0.153911398924162,0.0451118101550321,0.0861335191567396,0.0512359819032458,-0.0369131734415398,0.0380810077874833,0.0560666055424166,-0.00423598766090295,0.0114604769074657,-0.0108107312399934,0.0307301691661501,0.050237470710779,-0.0143195060297131,-0.0107553781205527,-0.0266017817345492,-0.0333239548440324,0.00385872671129303,0.123581175693859,0.978718567635983,-0.0908406541150313,-0.023263570401969,-0.0169678995443162,-0.00405837515313293,0.0013543569492556,-0.0149585988474669,0.0482225006395095,0.0024750003206513,0.012401690615078,-0.037029638744331,0.0562676511443358,-0.017749387811113,-0.0263812376370939,-0.0746770456898787,0.0350791504150264,-0.0231986415713836,0.00514500964305682,0.0450106943844543,0.0252826949893379,0.0822966756244753,-0.00423632040674318,0.0289417517564335,0.0569263492281289,0.0569505053797847
"good",0.126319242592314,-0.0182683425383743,-0.0595476397351232,-0.104737238411073,0.0931169517478598,0.0465220040992834,0.0587476004292691,0.0166439255628994,0.0683438509361173,0.881985085349193,-0.0499255069078106,0.0308077752597974,0.0751619738953613,-0.0177594496707588,0.156366553274729,-0.0845674172099903,-0.0448669396746242,-0.020511687312656,-0.0218122416251603,0.0320231339747924,-0.0179636821134749,-0.0733674176596825,0.626758740195785,-0.022647090020235,0.0511730555738047,0.195038955447297,-0.0104233311032816,0.198801227051392,-0.00672619004074671,-0.0276850304113066,-0.0322887545035474,0.0921456213448711,0.354795285638689,0.00614488621037384,-0.0322499815552433,0.130530027873858,0.156550474373126,7.98139051031619,0.222096730226984,0.0510425010013356,0.0531336877701536,-0.0429108492361584,0.0547136098959125,-0.0125774053145407,-0.143852167866654,-0.0126535131966542,-0.106284341725517,-0.0531045459532746,-0.0342504612500757,-0.0209147694618306,-0.00127903707136897,0.00795542725799551,0.0881996762743727,-0.0254974289324465,-0.0502607522997707,-0.0517168477795762,0.984869614321132,-0.0105187110749673,0.0555581746207778,-0.00571984172632249,0.0879000113549314,0.0136122352566091,-0.0240013827896923,0.0332753826393435,-0.0593691245626144,0.0953081405813272,0.0568322283811092,-0.0492215394497078
"grass",-0.0199366778611049,0.0478902705862692,-0.0732516177226543,-0.203464584539677,0.122351813674326,0.0821573792846609,0.0991755284002515,-0.067737232067739,0.00779419423639353,1.75452535699202,0.12196473554762,0.120710655030956,0.173869460459157,0.0219456943136006,0.306777161211672,0.0742297521194862,0.076016155076471,-8.92796070125351e-05,0.0209403167284177,0.0552555210497392,0.0106728961157026,0.0525788219176763,0.222637992461345,-0.048128209849876,-0.101618256049589,0.144249530752495,-0.0653537940369805,0.173382877294911,-0.0508880707811461,-0.133507894858303,-0.00520645569391159,0.0473666755812098,0.113124364392248,0.0465558357022654,-0.00971436675483883,0.0313082147171546,0.148131206912911,-0.0138600918366438,-0.00879672905180971,-0.0997820462629678,-0.00936409315032494,0.0393940759037035,0.24422955575457,-0.014746069266073,-0.292531303561059,-0.0447127359235061,0.0584641211212585,0.0240245871342739,-0.0171199896386349,-0.0653278390049448,0.410436198187359,0.0515533588752812,0.00951775813955302,0.0037307273381907,0.0683118296336234,-0.0307598401825847,-0.103591481133195,0.00021290877452211,0.10385111661945,0.0390493194113804,0.134719117242793,0.0569583884053241,0.00241527750737458,0.029785740646836,-0.100320849415364,0.0292556478937565,-0.0140031472222543,0.0662095147480062
